timestamp,pond-temperature,context_pond-temperature,date
1639150571804,23.13,{},2021-12-10 21:06:11.804000+05:30
1639150200433,23.06,{},2021-12-10 21:00:00.433000+05:30
1639149829083,23.19,{},2021-12-10 20:53:49.083000+05:30
1639149457730,23.13,{},2021-12-10 20:47:37.730000+05:30
1639149086386,23.19,{},2021-12-10 20:41:26.386000+05:30
1639148715042,23.06,{},2021-12-10 20:35:15.042000+05:30
1639148343683,23.06,{},2021-12-10 20:29:03.683000+05:30
1639147972358,23.19,{},2021-12-10 20:22:52.358000+05:30
1639147600988,23.13,{},2021-12-10 20:16:40.988000+05:30
1639147229633,23.25,{},2021-12-10 20:10:29.633000+05:30
1639146858273,23.19,{},2021-12-10 20:04:18.273000+05:30
1639146486912,23.25,{},2021-12-10 19:58:06.912000+05:30
1639146115535,23.25,{},2021-12-10 19:51:55.535000+05:30
1639145744157,23.31,{},2021-12-10 19:45:44.157000+05:30
1639145372758,23.31,{},2021-12-10 19:39:32.758000+05:30
1639145001325,23.38,{},2021-12-10 19:33:21.325000+05:30
1639144629882,23.38,{},2021-12-10 19:27:09.882000+05:30
1639144258437,23.38,{},2021-12-10 19:20:58.437000+05:30
1639143886983,23.44,{},2021-12-10 19:14:46.983000+05:30
1639143515499,23.44,{},2021-12-10 19:08:35.499000+05:30
1639143144016,23.38,{},2021-12-10 19:02:24.016000+05:30
1639142772515,23.38,{},2021-12-10 18:56:12.515000+05:30
1639142030419,23.38,{},2021-12-10 18:43:50.419000+05:30
1639141657925,23.5,{},2021-12-10 18:37:37.925000+05:30
1639141286346,23.44,{},2021-12-10 18:31:26.346000+05:30
1639140914774,23.5,{},2021-12-10 18:25:14.774000+05:30
1639140543221,23.44,{},2021-12-10 18:19:03.221000+05:30
1639139816227,23.56,{},2021-12-10 18:06:56.227000+05:30
1639139444513,23.56,{},2021-12-10 18:00:44.513000+05:30
1639139072828,23.63,{},2021-12-10 17:54:32.828000+05:30
1639138329148,23.56,{},2021-12-10 17:42:09.148000+05:30
1639137957266,23.56,{},2021-12-10 17:35:57.266000+05:30
1639137585381,23.44,{},2021-12-10 17:29:45.381000+05:30
1639137213406,23.5,{},2021-12-10 17:23:33.406000+05:30
1639136841435,23.5,{},2021-12-10 17:17:21.435000+05:30
1639136469421,23.63,{},2021-12-10 17:11:09.421000+05:30
1639136097347,23.56,{},2021-12-10 17:04:57.347000+05:30
1639135725286,23.56,{},2021-12-10 16:58:45.286000+05:30
1639135353197,23.56,{},2021-12-10 16:52:33.197000+05:30
1639134608893,23.5,{},2021-12-10 16:40:08.893000+05:30
1639134236700,23.5,{},2021-12-10 16:33:56.700000+05:30
1639133864506,23.5,{},2021-12-10 16:27:44.506000+05:30
1639133492206,23.5,{},2021-12-10 16:21:32.206000+05:30
1639133119954,23.63,{},2021-12-10 16:15:19.954000+05:30
1639132747897,23.56,{},2021-12-10 16:09:07.897000+05:30
1639132375480,23.44,{},2021-12-10 16:02:55.480000+05:30
1639131630847,23.44,{},2021-12-10 15:50:30.847000+05:30
1639131258531,23.38,{},2021-12-10 15:44:18.531000+05:30
1639130886186,23.44,{},2021-12-10 15:38:06.186000+05:30
1639130513774,23.38,{},2021-12-10 15:31:53.774000+05:30
1639130141327,23.38,{},2021-12-10 15:25:41.327000+05:30
1639129768856,23.38,{},2021-12-10 15:19:28.856000+05:30
1639129396399,23.38,{},2021-12-10 15:13:16.399000+05:30
1639129023970,23.31,{},2021-12-10 15:07:03.970000+05:30
1639128651501,23.38,{},2021-12-10 15:00:51.501000+05:30
1639128279013,23.31,{},2021-12-10 14:54:39.013000+05:30
1639127906506,23.31,{},2021-12-10 14:48:26.506000+05:30
1639127533992,23.25,{},2021-12-10 14:42:13.992000+05:30
1639127161528,23.31,{},2021-12-10 14:36:01.528000+05:30
1639126416572,23.13,{},2021-12-10 14:23:36.572000+05:30
1639125673325,23.25,{},2021-12-10 14:11:13.325000+05:30
1639125299207,23.25,{},2021-12-10 14:04:59.207000+05:30
1639124926822,23.19,{},2021-12-10 13:58:46.822000+05:30
1639124554396,23.06,{},2021-12-10 13:52:34.396000+05:30
1639124182005,23.0,{},2021-12-10 13:46:22.005000+05:30
1639123809566,23.13,{},2021-12-10 13:40:09.566000+05:30
1639123437168,23.13,{},2021-12-10 13:33:57.168000+05:30
1639123064802,23.19,{},2021-12-10 13:27:44.802000+05:30
1639122692453,23.13,{},2021-12-10 13:21:32.453000+05:30
1639122320080,23.0,{},2021-12-10 13:15:20.080000+05:30
1639121947703,23.06,{},2021-12-10 13:09:07.703000+05:30
1639121202984,22.81,{},2021-12-10 12:56:42.984000+05:30
1639120830638,22.63,{},2021-12-10 12:50:30.638000+05:30
1639120458308,22.56,{},2021-12-10 12:44:18.308000+05:30
1639120085999,22.44,{},2021-12-10 12:38:05.999000+05:30
1639119713721,22.44,{},2021-12-10 12:31:53.721000+05:30
1639119341429,22.44,{},2021-12-10 12:25:41.429000+05:30
1639118969180,22.31,{},2021-12-10 12:19:29.180000+05:30
1639118596952,22.13,{},2021-12-10 12:13:16.952000+05:30
1639118224748,22.19,{},2021-12-10 12:07:04.748000+05:30
1639117852567,22.19,{},2021-12-10 12:00:52.567000+05:30
1639117480426,21.94,{},2021-12-10 11:54:40.426000+05:30
1639117108297,21.81,{},2021-12-10 11:48:28.297000+05:30
1639116736494,21.81,{},2021-12-10 11:42:16.494000+05:30
1639116364202,21.69,{},2021-12-10 11:36:04.202000+05:30
1639115992243,21.75,{},2021-12-10 11:29:52.243000+05:30
1639115620170,21.75,{},2021-12-10 11:23:40.170000+05:30
1639115248165,21.69,{},2021-12-10 11:17:28.165000+05:30
1639114876190,21.63,{},2021-12-10 11:11:16.190000+05:30
1639114504256,21.69,{},2021-12-10 11:05:04.256000+05:30
1639114132343,21.69,{},2021-12-10 10:58:52.343000+05:30
1639113760472,21.56,{},2021-12-10 10:52:40.472000+05:30
1639113388624,21.63,{},2021-12-10 10:46:28.624000+05:30
1639113016849,21.56,{},2021-12-10 10:40:16.849000+05:30
1639112645106,21.63,{},2021-12-10 10:34:05.106000+05:30
1639112273388,21.5,{},2021-12-10 10:27:53.388000+05:30
1639111901691,21.56,{},2021-12-10 10:21:41.691000+05:30
1639111530030,21.5,{},2021-12-10 10:15:30.030000+05:30
1639110786826,21.44,{},2021-12-10 10:03:06.826000+05:30
1639110415261,21.5,{},2021-12-10 09:56:55.261000+05:30
1639110043729,21.5,{},2021-12-10 09:50:43.729000+05:30
1639109672242,21.44,{},2021-12-10 09:44:32.242000+05:30
1639109300803,21.5,{},2021-12-10 09:38:20.803000+05:30
1639108929397,21.38,{},2021-12-10 09:32:09.397000+05:30
1639108558009,21.38,{},2021-12-10 09:25:58.009000+05:30
1639108186699,21.38,{},2021-12-10 09:19:46.699000+05:30
1639107815416,21.38,{},2021-12-10 09:13:35.416000+05:30
1639107444210,21.38,{},2021-12-10 09:07:24.210000+05:30
1639107073033,21.44,{},2021-12-10 09:01:13.033000+05:30
1639106701897,21.31,{},2021-12-10 08:55:01.897000+05:30
1639106330799,21.31,{},2021-12-10 08:48:50.799000+05:30
1639105959713,21.31,{},2021-12-10 08:42:39.713000+05:30
1639105588633,21.44,{},2021-12-10 08:36:28.633000+05:30
1639105217593,21.38,{},2021-12-10 08:30:17.593000+05:30
1639104846573,21.44,{},2021-12-10 08:24:06.573000+05:30
1639104475574,21.38,{},2021-12-10 08:17:55.574000+05:30
1639104104610,21.38,{},2021-12-10 08:11:44.610000+05:30
1639103733656,21.31,{},2021-12-10 08:05:33.656000+05:30
1639103362698,21.38,{},2021-12-10 07:59:22.698000+05:30
1639102991760,21.38,{},2021-12-10 07:53:11.760000+05:30
1639102620845,21.38,{},2021-12-10 07:47:00.845000+05:30
1639102249905,21.44,{},2021-12-10 07:40:49.905000+05:30
1639101879009,21.38,{},2021-12-10 07:34:39.009000+05:30
1639069585519,22.88,{},2021-12-09 22:36:25.519000+05:30
1639069214218,22.94,{},2021-12-09 22:30:14.218000+05:30
1639068842882,22.81,{},2021-12-09 22:24:02.882000+05:30
1639068471548,23.0,{},2021-12-09 22:17:51.548000+05:30
1639068100221,23.06,{},2021-12-09 22:11:40.221000+05:30
1639067728883,23.0,{},2021-12-09 22:05:28.883000+05:30
1639067357540,23.0,{},2021-12-09 21:59:17.540000+05:30
1639066986222,22.94,{},2021-12-09 21:53:06.222000+05:30
1639066614865,23.0,{},2021-12-09 21:46:54.865000+05:30
1639066243531,22.94,{},2021-12-09 21:40:43.531000+05:30
1639065872187,22.94,{},2021-12-09 21:34:32.187000+05:30
1639065500859,23.0,{},2021-12-09 21:28:20.859000+05:30
1639065129520,23.13,{},2021-12-09 21:22:09.520000+05:30
1639064758185,23.06,{},2021-12-09 21:15:58.185000+05:30
1639064386850,23.0,{},2021-12-09 21:09:46.850000+05:30
1639064015495,23.19,{},2021-12-09 21:03:35.495000+05:30
1639063644140,23.13,{},2021-12-09 20:57:24.140000+05:30
1639063272777,23.13,{},2021-12-09 20:51:12.777000+05:30
1639062901411,23.13,{},2021-12-09 20:45:01.411000+05:30
1639062530042,23.13,{},2021-12-09 20:38:50.042000+05:30
1639062158667,23.19,{},2021-12-09 20:32:38.667000+05:30
1639061787279,23.25,{},2021-12-09 20:26:27.279000+05:30
1639061415871,23.19,{},2021-12-09 20:20:15.871000+05:30
1639061044462,23.25,{},2021-12-09 20:14:04.462000+05:30
1639060673028,23.25,{},2021-12-09 20:07:53.028000+05:30
1639060301600,23.25,{},2021-12-09 20:01:41.600000+05:30
1639059930155,23.25,{},2021-12-09 19:55:30.155000+05:30
1639059558702,23.31,{},2021-12-09 19:49:18.702000+05:30
1639059187238,23.31,{},2021-12-09 19:43:07.238000+05:30
1639058815765,23.25,{},2021-12-09 19:36:55.765000+05:30
1639058444286,23.25,{},2021-12-09 19:30:44.286000+05:30
1639058072795,23.25,{},2021-12-09 19:24:32.795000+05:30
1639057703064,23.44,{},2021-12-09 19:18:23.064000+05:30
1639057329748,23.44,{},2021-12-09 19:12:09.748000+05:30
1639056958201,23.44,{},2021-12-09 19:05:58.201000+05:30
1639056588011,23.31,{},2021-12-09 18:59:48.011000+05:30
1639056215071,23.25,{},2021-12-09 18:53:35.071000+05:30
1639055843476,23.38,{},2021-12-09 18:47:23.476000+05:30
1639055471864,23.44,{},2021-12-09 18:41:11.864000+05:30
1639055100233,23.38,{},2021-12-09 18:35:00.233000+05:30
1639054728583,23.25,{},2021-12-09 18:28:48.583000+05:30
1639054356913,23.38,{},2021-12-09 18:22:36.913000+05:30
1639053985222,23.44,{},2021-12-09 18:16:25.222000+05:30
1639053613509,23.25,{},2021-12-09 18:10:13.509000+05:30
1639053241764,23.25,{},2021-12-09 18:04:01.764000+05:30
1639052869991,23.25,{},2021-12-09 17:57:49.991000+05:30
1639052498183,23.31,{},2021-12-09 17:51:38.183000+05:30
1639052126364,23.25,{},2021-12-09 17:45:26.364000+05:30
1639051754469,23.31,{},2021-12-09 17:39:14.469000+05:30
1639051382557,23.44,{},2021-12-09 17:33:02.557000+05:30
1639051010604,23.31,{},2021-12-09 17:26:50.604000+05:30
1639050646594,23.31,{},2021-12-09 17:20:46.594000+05:30
1639050274551,23.19,{},2021-12-09 17:14:34.551000+05:30
1639049902480,23.31,{},2021-12-09 17:08:22.480000+05:30
1639049530384,23.25,{},2021-12-09 17:02:10.384000+05:30
1639049158279,23.19,{},2021-12-09 16:55:58.279000+05:30
1639048786115,23.25,{},2021-12-09 16:49:46.115000+05:30
1639048413937,23.13,{},2021-12-09 16:43:33.937000+05:30
1639048041745,23.06,{},2021-12-09 16:37:21.745000+05:30
1639047669540,23.31,{},2021-12-09 16:31:09.540000+05:30
1639047297323,23.25,{},2021-12-09 16:24:57.323000+05:30
1639046926915,23.25,{},2021-12-09 16:18:46.915000+05:30
1639046552886,23.25,{},2021-12-09 16:12:32.886000+05:30
1639045808224,23.13,{},2021-12-09 16:00:08.224000+05:30
1639045435825,23.13,{},2021-12-09 15:53:55.825000+05:30
1639045063362,23.06,{},2021-12-09 15:47:43.362000+05:30
1639044690868,23.06,{},2021-12-09 15:41:30.868000+05:30
1639044318340,23.13,{},2021-12-09 15:35:18.340000+05:30
1639043945794,23.13,{},2021-12-09 15:29:05.794000+05:30
1639043573260,23.06,{},2021-12-09 15:22:53.260000+05:30
1639043202274,23.06,{},2021-12-09 15:16:42.274000+05:30
1639042828157,23.13,{},2021-12-09 15:10:28.157000+05:30
1639042455641,23.0,{},2021-12-09 15:04:15.641000+05:30
1639042083119,22.94,{},2021-12-09 14:58:03.119000+05:30
1639041710538,22.94,{},2021-12-09 14:51:50.538000+05:30
1639041338045,22.94,{},2021-12-09 14:45:38.045000+05:30
1639040965661,22.94,{},2021-12-09 14:39:25.661000+05:30
1639040593248,22.94,{},2021-12-09 14:33:13.248000+05:30
1639040220893,22.88,{},2021-12-09 14:27:00.893000+05:30
1639039848523,22.94,{},2021-12-09 14:20:48.523000+05:30
1639039476078,22.88,{},2021-12-09 14:14:36.078000+05:30
1639039103654,22.81,{},2021-12-09 14:08:23.654000+05:30
1639038731166,22.81,{},2021-12-09 14:02:11.166000+05:30
1639038358817,22.81,{},2021-12-09 13:55:58.817000+05:30
1639037986072,22.75,{},2021-12-09 13:49:46.072000+05:30
1639037613526,22.81,{},2021-12-09 13:43:33.526000+05:30
1639037241043,22.81,{},2021-12-09 13:37:21.043000+05:30
1639036868570,22.81,{},2021-12-09 13:31:08.570000+05:30
1639036496034,22.88,{},2021-12-09 13:24:56.034000+05:30
1639036123498,22.69,{},2021-12-09 13:18:43.498000+05:30
1639035750974,22.75,{},2021-12-09 13:12:30.974000+05:30
1639035378504,22.63,{},2021-12-09 13:06:18.504000+05:30
1639035006055,22.56,{},2021-12-09 13:00:06.055000+05:30
1639034633647,22.44,{},2021-12-09 12:53:53.647000+05:30
1639034261252,22.44,{},2021-12-09 12:47:41.252000+05:30
1639033888912,22.25,{},2021-12-09 12:41:28.912000+05:30
1639033516643,22.19,{},2021-12-09 12:35:16.643000+05:30
1639033144346,22.19,{},2021-12-09 12:29:04.346000+05:30
1639032772078,22.13,{},2021-12-09 12:22:52.078000+05:30
1639032399841,22.06,{},2021-12-09 12:16:39.841000+05:30
1639032027611,22.0,{},2021-12-09 12:10:27.611000+05:30
1639031655427,22.0,{},2021-12-09 12:04:15.427000+05:30
1639031283260,21.94,{},2021-12-09 11:58:03.260000+05:30
1639030911106,21.94,{},2021-12-09 11:51:51.106000+05:30
1639030538997,21.81,{},2021-12-09 11:45:38.997000+05:30
1639030166933,21.81,{},2021-12-09 11:39:26.933000+05:30
1639029794884,21.75,{},2021-12-09 11:33:14.884000+05:30
1639029422879,21.81,{},2021-12-09 11:27:02.879000+05:30
1639029050901,21.81,{},2021-12-09 11:20:50.901000+05:30
1639028678988,21.81,{},2021-12-09 11:14:38.988000+05:30
1639028307061,21.81,{},2021-12-09 11:08:27.061000+05:30
1639027935171,21.75,{},2021-12-09 11:02:15.171000+05:30
1639027563317,21.69,{},2021-12-09 10:56:03.317000+05:30
1639027191506,21.81,{},2021-12-09 10:49:51.506000+05:30
1639026819728,21.75,{},2021-12-09 10:43:39.728000+05:30
1639026076308,21.69,{},2021-12-09 10:31:16.308000+05:30
1639025704673,21.69,{},2021-12-09 10:25:04.673000+05:30
1639025333098,21.75,{},2021-12-09 10:18:53.098000+05:30
1639024961512,21.56,{},2021-12-09 10:12:41.512000+05:30
1639024226580,21.5,{},2021-12-09 10:00:26.580000+05:30
1638982986665,22.56,{},2021-12-08 22:33:06.665000+05:30
1638982615382,22.63,{},2021-12-08 22:26:55.382000+05:30
1638982244104,22.69,{},2021-12-08 22:20:44.104000+05:30
1638981872793,22.63,{},2021-12-08 22:14:32.793000+05:30
1638981501509,22.63,{},2021-12-08 22:08:21.509000+05:30
1638981130229,22.69,{},2021-12-08 22:02:10.229000+05:30
1638980758952,22.69,{},2021-12-08 21:55:58.952000+05:30
1638980389331,22.56,{},2021-12-08 21:49:49.331000+05:30
1638980016383,22.63,{},2021-12-08 21:43:36.383000+05:30
1638979645098,22.56,{},2021-12-08 21:37:25.098000+05:30
1638979273803,22.63,{},2021-12-08 21:31:13.803000+05:30
1638978902501,22.56,{},2021-12-08 21:25:02.501000+05:30
1638978531211,22.63,{},2021-12-08 21:18:51.211000+05:30
1638978159942,22.63,{},2021-12-08 21:12:39.942000+05:30
1638977788676,22.81,{},2021-12-08 21:06:28.676000+05:30
1638977417425,22.69,{},2021-12-08 21:00:17.425000+05:30
1638977046141,22.69,{},2021-12-08 20:54:06.141000+05:30
1638976674872,22.75,{},2021-12-08 20:47:54.872000+05:30
1638976303619,22.81,{},2021-12-08 20:41:43.619000+05:30
1638975932344,22.81,{},2021-12-08 20:35:32.344000+05:30
1638975561051,22.75,{},2021-12-08 20:29:21.051000+05:30
1638975189929,22.81,{},2021-12-08 20:23:09.929000+05:30
1638974818445,22.88,{},2021-12-08 20:16:58.445000+05:30
1638974227780,22.81,{},2021-12-08 20:07:07.780000+05:30
1638973856501,22.94,{},2021-12-08 20:00:56.501000+05:30
1638973485184,23.0,{},2021-12-08 19:54:45.184000+05:30
1638973113869,23.06,{},2021-12-08 19:48:33.869000+05:30
1638972742559,22.94,{},2021-12-08 19:42:22.559000+05:30
1638972371225,23.0,{},2021-12-08 19:36:11.225000+05:30
1638971999907,23.13,{},2021-12-08 19:29:59.907000+05:30
1638971628577,23.0,{},2021-12-08 19:23:48.577000+05:30
1638971257224,23.13,{},2021-12-08 19:17:37.224000+05:30
1638970885862,23.06,{},2021-12-08 19:11:25.862000+05:30
1638970522463,23.06,{},2021-12-08 19:05:22.463000+05:30
1638970151069,23.06,{},2021-12-08 18:59:11.069000+05:30
1638969779668,23.19,{},2021-12-08 18:52:59.668000+05:30
1638969408273,23.19,{},2021-12-08 18:46:48.273000+05:30
1638969036853,23.19,{},2021-12-08 18:40:36.853000+05:30
1638968665408,23.25,{},2021-12-08 18:34:25.408000+05:30
1638968294007,23.25,{},2021-12-08 18:28:14.007000+05:30
1638967922471,23.25,{},2021-12-08 18:22:02.471000+05:30
1638967550988,23.19,{},2021-12-08 18:15:50.988000+05:30
1638967179454,23.19,{},2021-12-08 18:09:39.454000+05:30
1638966807886,23.06,{},2021-12-08 18:03:27.886000+05:30
1638966436315,23.19,{},2021-12-08 17:57:16.315000+05:30
1638966064690,23.13,{},2021-12-08 17:51:04.690000+05:30
1638965693046,23.19,{},2021-12-08 17:44:53.046000+05:30
1638965321362,23.19,{},2021-12-08 17:38:41.362000+05:30
1638964949677,23.19,{},2021-12-08 17:32:29.677000+05:30
1638964577935,23.19,{},2021-12-08 17:26:17.935000+05:30
1638964206080,23.13,{},2021-12-08 17:20:06.080000+05:30
1638963834273,23.25,{},2021-12-08 17:13:54.273000+05:30
1638963462371,23.19,{},2021-12-08 17:07:42.371000+05:30
1638963090475,23.25,{},2021-12-08 17:01:30.475000+05:30
1638962718566,23.25,{},2021-12-08 16:55:18.566000+05:30
1638962346619,23.25,{},2021-12-08 16:49:06.619000+05:30
1638961974641,23.25,{},2021-12-08 16:42:54.641000+05:30
1638961602654,23.19,{},2021-12-08 16:36:42.654000+05:30
1638961230668,23.13,{},2021-12-08 16:30:30.668000+05:30
1638960486676,23.19,{},2021-12-08 16:18:06.676000+05:30
1638960114659,23.19,{},2021-12-08 16:11:54.659000+05:30
1638959742635,23.13,{},2021-12-08 16:05:42.635000+05:30
1638959370586,23.19,{},2021-12-08 15:59:30.586000+05:30
1638958998506,23.25,{},2021-12-08 15:53:18.506000+05:30
1638958626445,23.19,{},2021-12-08 15:47:06.445000+05:30
1638958254433,23.13,{},2021-12-08 15:40:54.433000+05:30
1638957882387,23.06,{},2021-12-08 15:34:42.387000+05:30
1638957510373,23.06,{},2021-12-08 15:28:30.373000+05:30
1638957138337,22.94,{},2021-12-08 15:22:18.337000+05:30
1638956766245,23.06,{},2021-12-08 15:16:06.245000+05:30
1638956394120,23.13,{},2021-12-08 15:09:54.120000+05:30
1638956021915,23.13,{},2021-12-08 15:03:41.915000+05:30
1638955649695,23.0,{},2021-12-08 14:57:29.695000+05:30
1638955277479,22.94,{},2021-12-08 14:51:17.479000+05:30
1638954905329,23.0,{},2021-12-08 14:45:05.329000+05:30
1638954533207,22.94,{},2021-12-08 14:38:53.207000+05:30
1638954161148,23.0,{},2021-12-08 14:32:41.148000+05:30
1638953789068,23.0,{},2021-12-08 14:26:29.068000+05:30
1638953416975,22.94,{},2021-12-08 14:20:16.975000+05:30
1638953044833,22.88,{},2021-12-08 14:14:04.833000+05:30
1638952672667,22.94,{},2021-12-08 14:07:52.667000+05:30
1638952300486,23.0,{},2021-12-08 14:01:40.486000+05:30
1638951928302,23.06,{},2021-12-08 13:55:28.302000+05:30
1638951556094,23.06,{},2021-12-08 13:49:16.094000+05:30
1638951183875,23.0,{},2021-12-08 13:43:03.875000+05:30
1638950811632,23.06,{},2021-12-08 13:36:51.632000+05:30
1638950439375,22.94,{},2021-12-08 13:30:39.375000+05:30
1638950067090,22.94,{},2021-12-08 13:24:27.090000+05:30
1638949694757,22.81,{},2021-12-08 13:18:14.757000+05:30
1638949322458,22.81,{},2021-12-08 13:12:02.458000+05:30
1638948950172,22.69,{},2021-12-08 13:05:50.172000+05:30
1638948577918,22.69,{},2021-12-08 12:59:37.918000+05:30
1638948205680,22.56,{},2021-12-08 12:53:25.680000+05:30
1638947833450,22.56,{},2021-12-08 12:47:13.450000+05:30
1638947461231,22.38,{},2021-12-08 12:41:01.231000+05:30
1638947089063,22.44,{},2021-12-08 12:34:49.063000+05:30
1638946716922,22.31,{},2021-12-08 12:28:36.922000+05:30
1638946344794,22.19,{},2021-12-08 12:22:24.794000+05:30
1638945972690,22.19,{},2021-12-08 12:16:12.690000+05:30
1638945600640,22.19,{},2021-12-08 12:10:00.640000+05:30
1638945228698,22.13,{},2021-12-08 12:03:48.698000+05:30
1638944856522,22.0,{},2021-12-08 11:57:36.522000+05:30
1638944484501,22.06,{},2021-12-08 11:51:24.501000+05:30
1638944112522,21.94,{},2021-12-08 11:45:12.522000+05:30
1638943740561,22.06,{},2021-12-08 11:39:00.561000+05:30
1638943368608,21.94,{},2021-12-08 11:32:48.608000+05:30
1638942624727,21.94,{},2021-12-08 11:20:24.727000+05:30
1638942252788,21.88,{},2021-12-08 11:14:12.788000+05:30
1638941880903,21.88,{},2021-12-08 11:08:00.903000+05:30
1638941509056,21.81,{},2021-12-08 11:01:49.056000+05:30
1638941137224,21.81,{},2021-12-08 10:55:37.224000+05:30
1638940765390,21.69,{},2021-12-08 10:49:25.390000+05:30
1638940393617,21.75,{},2021-12-08 10:43:13.617000+05:30
1638940021913,21.81,{},2021-12-08 10:37:01.913000+05:30
1638939650187,21.81,{},2021-12-08 10:30:50.187000+05:30
1638939278526,21.75,{},2021-12-08 10:24:38.526000+05:30
1638938906910,21.63,{},2021-12-08 10:18:26.910000+05:30
1638938535306,21.56,{},2021-12-08 10:12:15.306000+05:30
1638938163750,21.56,{},2021-12-08 10:06:03.750000+05:30
1638937792273,21.56,{},2021-12-08 09:59:52.273000+05:30
1638937420694,21.63,{},2021-12-08 09:53:40.694000+05:30
1638936677814,21.63,{},2021-12-08 09:41:17.814000+05:30
1638936306415,21.63,{},2021-12-08 09:35:06.415000+05:30
1638935935777,21.63,{},2021-12-08 09:28:55.777000+05:30
1638935563778,21.63,{},2021-12-08 09:22:43.778000+05:30
1638935192469,21.56,{},2021-12-08 09:16:32.469000+05:30
1638934821228,21.56,{},2021-12-08 09:10:21.228000+05:30
1638934449994,21.38,{},2021-12-08 09:04:09.994000+05:30
1638934078822,21.44,{},2021-12-08 08:57:58.822000+05:30
1638933707643,21.44,{},2021-12-08 08:51:47.643000+05:30
1638933336487,21.44,{},2021-12-08 08:45:36.487000+05:30
1638897689843,22.75,{},2021-12-07 22:51:29.843000+05:30
1638897318636,22.94,{},2021-12-07 22:45:18.636000+05:30
1638896947390,22.88,{},2021-12-07 22:39:07.390000+05:30
1638896576169,22.88,{},2021-12-07 22:32:56.169000+05:30
1638896204920,22.94,{},2021-12-07 22:26:44.920000+05:30
1638895833665,23.0,{},2021-12-07 22:20:33.665000+05:30
1638895462412,22.75,{},2021-12-07 22:14:22.412000+05:30
1638895091356,22.88,{},2021-12-07 22:08:11.356000+05:30
1638894719857,22.94,{},2021-12-07 22:01:59.857000+05:30
1638894348594,22.88,{},2021-12-07 21:55:48.594000+05:30
1638893977325,22.94,{},2021-12-07 21:49:37.325000+05:30
1638893606044,22.88,{},2021-12-07 21:43:26.044000+05:30
1638893234761,22.94,{},2021-12-07 21:37:14.761000+05:30
1638892863454,22.88,{},2021-12-07 21:31:03.454000+05:30
1638892492144,22.88,{},2021-12-07 21:24:52.144000+05:30
1638892120830,22.88,{},2021-12-07 21:18:40.830000+05:30
1638891749504,23.0,{},2021-12-07 21:12:29.504000+05:30
1638891378188,23.0,{},2021-12-07 21:06:18.188000+05:30
1638891006871,23.0,{},2021-12-07 21:00:06.871000+05:30
1638890635533,23.0,{},2021-12-07 20:53:55.533000+05:30
1638890264201,23.06,{},2021-12-07 20:47:44.201000+05:30
1638889892864,23.19,{},2021-12-07 20:41:32.864000+05:30
1638889521533,23.0,{},2021-12-07 20:35:21.533000+05:30
1638889150402,23.19,{},2021-12-07 20:29:10.402000+05:30
1638888778764,23.25,{},2021-12-07 20:22:58.764000+05:30
1638888407375,23.31,{},2021-12-07 20:16:47.375000+05:30
1638888035989,23.19,{},2021-12-07 20:10:35.989000+05:30
1638887664580,23.13,{},2021-12-07 20:04:24.580000+05:30
1638887293148,23.06,{},2021-12-07 19:58:13.148000+05:30
1638886921703,23.13,{},2021-12-07 19:52:01.703000+05:30
1638886550393,23.19,{},2021-12-07 19:45:50.393000+05:30
1638886178758,23.25,{},2021-12-07 19:39:38.758000+05:30
1638885807271,23.13,{},2021-12-07 19:33:27.271000+05:30
1638885435783,23.19,{},2021-12-07 19:27:15.783000+05:30
1638885066169,23.19,{},2021-12-07 19:21:06.169000+05:30
1638884692841,23.38,{},2021-12-07 19:14:52.841000+05:30
1638884321380,23.31,{},2021-12-07 19:08:41.380000+05:30
1638883578444,23.31,{},2021-12-07 18:56:18.444000+05:30
1638883206961,23.38,{},2021-12-07 18:50:06.961000+05:30
1638882835459,23.44,{},2021-12-07 18:43:55.459000+05:30
1638882464157,23.5,{},2021-12-07 18:37:44.157000+05:30
1638882092378,23.44,{},2021-12-07 18:31:32.378000+05:30
1638881720801,23.5,{},2021-12-07 18:25:20.801000+05:30
1638881349204,23.44,{},2021-12-07 18:19:09.204000+05:30
1638880977576,23.38,{},2021-12-07 18:12:57.576000+05:30
1638880605925,23.5,{},2021-12-07 18:06:45.925000+05:30
1638880235328,23.5,{},2021-12-07 18:00:35.328000+05:30
1638879862541,23.56,{},2021-12-07 17:54:22.541000+05:30
1638879490889,23.5,{},2021-12-07 17:48:10.889000+05:30
1638879119051,23.5,{},2021-12-07 17:41:59.051000+05:30
1638878747250,23.5,{},2021-12-07 17:35:47.250000+05:30
1638878375415,23.63,{},2021-12-07 17:29:35.415000+05:30
1638878003525,23.56,{},2021-12-07 17:23:23.525000+05:30
1638877631609,23.56,{},2021-12-07 17:17:11.609000+05:30
1638877259735,23.5,{},2021-12-07 17:10:59.735000+05:30
1638876887651,23.56,{},2021-12-07 17:04:47.651000+05:30
1638876515613,23.5,{},2021-12-07 16:58:35.613000+05:30
1638876143548,23.5,{},2021-12-07 16:52:23.548000+05:30
1638875771404,23.5,{},2021-12-07 16:46:11.404000+05:30
1638875399294,23.56,{},2021-12-07 16:39:59.294000+05:30
1638875027091,23.63,{},2021-12-07 16:33:47.091000+05:30
1638874654891,23.38,{},2021-12-07 16:27:34.891000+05:30
