timestamp,current,context_current,date (Asia/Kolkata)
1649146761026,1.4,{},2022-04-05 13:49:21.026000+05:30
1649146698072,1.43,{},2022-04-05 13:48:18.072000+05:30
1649146636159,1.41,{},2022-04-05 13:47:16.159000+05:30
1649146574239,1.67,{},2022-04-05 13:46:14.239000+05:30
1649146512314,1.65,{},2022-04-05 13:45:12.314000+05:30
1649146450367,1.64,{},2022-04-05 13:44:10.367000+05:30
1649146326500,1.64,{},2022-04-05 13:42:06.500000+05:30
1649146205165,1.64,{},2022-04-05 13:40:05.165000+05:30
1649146140596,1.63,{},2022-04-05 13:39:00.596000+05:30
1649146080542,1.65,{},2022-04-05 13:38:00.542000+05:30
1649145954698,1.63,{},2022-04-05 13:35:54.698000+05:30
1649145893701,1.65,{},2022-04-05 13:34:53.701000+05:30
1649145830799,1.65,{},2022-04-05 13:33:50.799000+05:30
1649145768889,1.64,{},2022-04-05 13:32:48.889000+05:30
1649145706950,1.64,{},2022-04-05 13:31:46.950000+05:30
1649145645060,1.65,{},2022-04-05 13:30:45.060000+05:30
1649145583183,1.62,{},2022-04-05 13:29:43.183000+05:30
1649145521355,1.65,{},2022-04-05 13:28:41.355000+05:30
1649145459464,1.64,{},2022-04-05 13:27:39.464000+05:30
1649145397611,1.63,{},2022-04-05 13:26:37.611000+05:30
1649145335719,1.65,{},2022-04-05 13:25:35.719000+05:30
1649145273844,1.65,{},2022-04-05 13:24:33.844000+05:30
1649145152216,1.38,{},2022-04-05 13:22:32.216000+05:30
1649144964544,1.38,{},2022-04-05 13:19:24.544000+05:30
1649144902693,1.39,{},2022-04-05 13:18:22.693000+05:30
1649144840867,1.43,{},2022-04-05 13:17:20.867000+05:30
1649144594025,1.33,{},2022-04-05 13:13:14.025000+05:30
1649144533002,1.3,{},2022-04-05 13:12:13.002000+05:30
1649144469465,1.32,{},2022-04-05 13:11:09.465000+05:30
1649144407485,1.33,{},2022-04-05 13:10:07.485000+05:30
1649144345538,1.29,{},2022-04-05 13:09:05.538000+05:30
1649144283687,1.32,{},2022-04-05 13:08:03.687000+05:30
1649144221735,1.33,{},2022-04-05 13:07:01.735000+05:30
1649144159890,1.34,{},2022-04-05 13:05:59.890000+05:30
1649144036232,1.29,{},2022-04-05 13:03:56.232000+05:30
1649143974317,1.3,{},2022-04-05 13:02:54.317000+05:30
1649143912954,1.32,{},2022-04-05 13:01:52.954000+05:30
1649143853927,1.55,{},2022-04-05 13:00:53.927000+05:30
1649143799471,1.57,{},2022-04-05 12:59:59.471000+05:30
1649143727679,1.54,{},2022-04-05 12:58:47.679000+05:30
1649143543472,1.31,{},2022-04-05 12:55:43.472000+05:30
1649143420358,1.32,{},2022-04-05 12:53:40.358000+05:30
1649143357803,1.3,{},2022-04-05 12:52:37.803000+05:30
1649143293663,1.3,{},2022-04-05 12:51:33.663000+05:30
1649143231736,1.31,{},2022-04-05 12:50:31.736000+05:30
1649143169820,1.34,{},2022-04-05 12:49:29.820000+05:30
1649143108236,1.31,{},2022-04-05 12:48:28.236000+05:30
1649143046043,1.32,{},2022-04-05 12:47:26.043000+05:30
1649142984196,1.31,{},2022-04-05 12:46:24.196000+05:30
1649142922325,1.3,{},2022-04-05 12:45:22.325000+05:30
1649142860465,1.3,{},2022-04-05 12:44:20.465000+05:30
1649142798618,1.31,{},2022-04-05 12:43:18.618000+05:30
1649142736781,1.32,{},2022-04-05 12:42:16.781000+05:30
1649142613068,1.3,{},2022-04-05 12:40:13.068000+05:30
1649142551198,1.31,{},2022-04-05 12:39:11.198000+05:30
1649142489323,1.32,{},2022-04-05 12:38:09.323000+05:30
1649142365734,1.31,{},2022-04-05 12:36:05.734000+05:30
1649142242024,1.32,{},2022-04-05 12:34:02.024000+05:30
1649142180164,1.33,{},2022-04-05 12:33:00.164000+05:30
1649142118839,1.3,{},2022-04-05 12:31:58.839000+05:30
1649142056543,1.32,{},2022-04-05 12:30:56.543000+05:30
1649141932872,1.3,{},2022-04-05 12:28:52.872000+05:30
1649141871093,1.31,{},2022-04-05 12:27:51.093000+05:30
1649141809145,1.32,{},2022-04-05 12:26:49.145000+05:30
1649141685398,1.33,{},2022-04-05 12:24:45.398000+05:30
1649141375633,1.32,{},2022-04-05 12:19:35.633000+05:30
1649141189831,1.32,{},2022-04-05 12:16:29.831000+05:30
1649141127917,1.31,{},2022-04-05 12:15:27.917000+05:30
1649141065974,1.32,{},2022-04-05 12:14:25.974000+05:30
1649141051479,1.33,{},2022-04-05 12:14:11.479000+05:30
1649140822985,1.32,{},2022-04-05 12:10:22.985000+05:30
1649140755984,1.37,{},2022-04-05 12:09:15.984000+05:30
1649140700870,1.34,{},2022-04-05 12:08:20.870000+05:30
1649140588766,1.38,{},2022-04-05 12:06:28.766000+05:30
1649140557686,1.38,{},2022-04-05 12:05:57.686000+05:30
1649072512145,0.98,{},2022-04-04 17:11:52.145000+05:30
1649072450151,0.99,{},2022-04-04 17:10:50.151000+05:30
1649072388178,0.99,{},2022-04-04 17:09:48.178000+05:30
1649072326244,0.99,{},2022-04-04 17:08:46.244000+05:30
1649072264472,0.98,{},2022-04-04 17:07:44.472000+05:30
1649072202405,0.99,{},2022-04-04 17:06:42.405000+05:30
1649072140522,0.99,{},2022-04-04 17:05:40.522000+05:30
1649072078651,0.98,{},2022-04-04 17:04:38.651000+05:30
1649072016789,1.0,{},2022-04-04 17:03:36.789000+05:30
1649071954966,0.99,{},2022-04-04 17:02:34.966000+05:30
1649071893212,0.98,{},2022-04-04 17:01:33.212000+05:30
1649071831251,0.99,{},2022-04-04 17:00:31.251000+05:30
1649071769325,0.98,{},2022-04-04 16:59:29.325000+05:30
1649071707350,0.99,{},2022-04-04 16:58:27.350000+05:30
1649071583552,1.03,{},2022-04-04 16:56:23.552000+05:30
1649071521624,1.07,{},2022-04-04 16:55:21.624000+05:30
1649071459595,1.07,{},2022-04-04 16:54:19.595000+05:30
1649071427608,1.01,{},2022-04-04 16:53:47.608000+05:30
1649070639386,0.97,{},2022-04-04 16:40:39.386000+05:30
1649070577429,0.96,{},2022-04-04 16:39:37.429000+05:30
1649070515404,0.97,{},2022-04-04 16:38:35.404000+05:30
1649070453490,0.96,{},2022-04-04 16:37:33.490000+05:30
1649070391541,0.99,{},2022-04-04 16:36:31.541000+05:30
1649070329622,0.98,{},2022-04-04 16:35:29.622000+05:30
1649069617466,1.08,{},2022-04-04 16:23:37.466000+05:30
1649069555482,1.05,{},2022-04-04 16:22:35.482000+05:30
1649069493415,1.07,{},2022-04-04 16:21:33.415000+05:30
1649069431381,1.07,{},2022-04-04 16:20:31.381000+05:30
1649069369370,1.07,{},2022-04-04 16:19:29.370000+05:30
1649069307262,1.07,{},2022-04-04 16:18:27.262000+05:30
1649069245201,1.24,{},2022-04-04 16:17:25.201000+05:30
1649069183174,1.07,{},2022-04-04 16:16:23.174000+05:30
1649069121178,1.12,{},2022-04-04 16:15:21.178000+05:30
1649069059206,1.12,{},2022-04-04 16:14:19.206000+05:30
1649068997252,1.14,{},2022-04-04 16:13:17.252000+05:30
1649068935283,1.13,{},2022-04-04 16:12:15.283000+05:30
1649068873300,1.08,{},2022-04-04 16:11:13.300000+05:30
1649068811317,1.07,{},2022-04-04 16:10:11.317000+05:30
1649068625514,1.07,{},2022-04-04 16:07:05.514000+05:30
1649068501841,1.09,{},2022-04-04 16:05:01.841000+05:30
1649068440007,1.07,{},2022-04-04 16:04:00.007000+05:30
1649068378230,1.06,{},2022-04-04 16:02:58.230000+05:30
1649068316195,1.05,{},2022-04-04 16:01:56.195000+05:30
1649068254383,1.09,{},2022-04-04 16:00:54.383000+05:30
1649068192545,1.05,{},2022-04-04 15:59:52.545000+05:30
1649068132317,1.07,{},2022-04-04 15:58:52.317000+05:30
1649068068710,1.06,{},2022-04-04 15:57:48.710000+05:30
1649068006709,1.07,{},2022-04-04 15:56:46.709000+05:30
1649067944769,1.05,{},2022-04-04 15:55:44.769000+05:30
1649067882897,1.06,{},2022-04-04 15:54:42.897000+05:30
1649067820833,1.06,{},2022-04-04 15:53:40.833000+05:30
1649067758891,1.09,{},2022-04-04 15:52:38.891000+05:30
1649067696924,1.02,{},2022-04-04 15:51:36.924000+05:30
1649067634943,1.03,{},2022-04-04 15:50:34.943000+05:30
1649067572937,1.03,{},2022-04-04 15:49:32.937000+05:30
1649067511158,1.0,{},2022-04-04 15:48:31.158000+05:30
1649067448999,1.02,{},2022-04-04 15:47:28.999000+05:30
1649067387036,1.02,{},2022-04-04 15:46:27.036000+05:30
1649067325069,1.01,{},2022-04-04 15:45:25.069000+05:30
1649067264073,1.04,{},2022-04-04 15:44:24.073000+05:30
1649067201019,0.97,{},2022-04-04 15:43:21.019000+05:30
1649067138968,1.02,{},2022-04-04 15:42:18.968000+05:30
1649067076935,0.99,{},2022-04-04 15:41:16.935000+05:30
1649067014898,1.03,{},2022-04-04 15:40:14.898000+05:30
1649066952882,1.0,{},2022-04-04 15:39:12.882000+05:30
1649066890847,1.02,{},2022-04-04 15:38:10.847000+05:30
1649066828849,1.03,{},2022-04-04 15:37:08.849000+05:30
1649066767822,1.07,{},2022-04-04 15:36:07.822000+05:30
1649066642805,1.09,{},2022-04-04 15:34:02.805000+05:30
1649066580958,1.09,{},2022-04-04 15:33:00.958000+05:30
1649066456772,1.09,{},2022-04-04 15:30:56.772000+05:30
1649066394767,1.08,{},2022-04-04 15:29:54.767000+05:30
1649066332760,1.08,{},2022-04-04 15:28:52.760000+05:30
1648701815737,5.01,{},2022-03-31 10:13:35.737000+05:30
1648701753865,4.95,{},2022-03-31 10:12:33.865000+05:30
1648701630107,4.91,{},2022-03-31 10:10:30.107000+05:30
1648701568236,4.93,{},2022-03-31 10:09:28.236000+05:30
1648701446059,4.79,{},2022-03-31 10:07:26.059000+05:30
1648701382518,5.07,{},2022-03-31 10:06:22.518000+05:30
1648701320868,4.97,{},2022-03-31 10:05:20.868000+05:30
1648701258691,4.97,{},2022-03-31 10:04:18.691000+05:30
1648701196808,5.0,{},2022-03-31 10:03:16.808000+05:30
1648701134946,5.0,{},2022-03-31 10:02:14.946000+05:30
1648701073108,5.06,{},2022-03-31 10:01:13.108000+05:30
1648701011314,5.11,{},2022-03-31 10:00:11.314000+05:30
1648700951305,5.1,{},2022-03-31 09:59:11.305000+05:30
1647946433943,1.18,{},2022-03-22 16:23:53.943000+05:30
1647946372021,1.17,{},2022-03-22 16:22:52.021000+05:30
1647946310126,1.17,{},2022-03-22 16:21:50.126000+05:30
1647946248150,1.16,{},2022-03-22 16:20:48.150000+05:30
1647946186214,1.19,{},2022-03-22 16:19:46.214000+05:30
1647946124279,1.19,{},2022-03-22 16:18:44.279000+05:30
1647946062253,1.19,{},2022-03-22 16:17:42.253000+05:30
1647946000220,1.19,{},2022-03-22 16:16:40.220000+05:30
1647945938154,1.18,{},2022-03-22 16:15:38.154000+05:30
1647945876122,1.17,{},2022-03-22 16:14:36.122000+05:30
1647945814091,1.2,{},2022-03-22 16:13:34.091000+05:30
1647945753047,1.18,{},2022-03-22 16:12:33.047000+05:30
1647945690040,1.19,{},2022-03-22 16:11:30.040000+05:30
1647945628033,1.21,{},2022-03-22 16:10:28.033000+05:30
1647945566059,1.18,{},2022-03-22 16:09:26.059000+05:30
1647945504125,1.21,{},2022-03-22 16:08:24.125000+05:30
1647945442252,1.21,{},2022-03-22 16:07:22.252000+05:30
1647945380297,1.2,{},2022-03-22 16:06:20.297000+05:30
1647945318409,1.21,{},2022-03-22 16:05:18.409000+05:30
1647945256512,1.21,{},2022-03-22 16:04:16.512000+05:30
1647945194656,1.2,{},2022-03-22 16:03:14.656000+05:30
1647945132821,1.21,{},2022-03-22 16:02:12.821000+05:30
1647945071020,1.22,{},2022-03-22 16:01:11.020000+05:30
1647945009008,1.21,{},2022-03-22 16:00:09.008000+05:30
1647944946992,1.22,{},2022-03-22 15:59:06.992000+05:30
1647944885047,1.24,{},2022-03-22 15:58:05.047000+05:30
1647944823182,1.23,{},2022-03-22 15:57:03.182000+05:30
1647944761294,1.22,{},2022-03-22 15:56:01.294000+05:30
1647944699400,1.2,{},2022-03-22 15:54:59.400000+05:30
1647944637507,1.19,{},2022-03-22 15:53:57.507000+05:30
1647944575633,0.96,{},2022-03-22 15:52:55.633000+05:30
1647944513769,0.96,{},2022-03-22 15:51:53.769000+05:30
1647944451874,0.96,{},2022-03-22 15:50:51.874000+05:30
1647944389976,1.0,{},2022-03-22 15:49:49.976000+05:30
1647944328074,1.0,{},2022-03-22 15:48:48.074000+05:30
1647944266208,1.01,{},2022-03-22 15:47:46.208000+05:30
1647944204312,1.01,{},2022-03-22 15:46:44.312000+05:30
1647944142408,1.01,{},2022-03-22 15:45:42.408000+05:30
1647944080515,1.0,{},2022-03-22 15:44:40.515000+05:30
1647944018591,1.0,{},2022-03-22 15:43:38.591000+05:30
1647943956697,1.0,{},2022-03-22 15:42:36.697000+05:30
1647943894800,1.01,{},2022-03-22 15:41:34.800000+05:30
1647943832940,1.01,{},2022-03-22 15:40:32.940000+05:30
1647943771000,1.02,{},2022-03-22 15:39:31+05:30
1647943709096,1.01,{},2022-03-22 15:38:29.096000+05:30
1647943647204,1.0,{},2022-03-22 15:37:27.204000+05:30
1647943585352,1.04,{},2022-03-22 15:36:25.352000+05:30
1647943523453,1.03,{},2022-03-22 15:35:23.453000+05:30
1647943461539,1.04,{},2022-03-22 15:34:21.539000+05:30
1647943399594,1.05,{},2022-03-22 15:33:19.594000+05:30
1647943337724,1.04,{},2022-03-22 15:32:17.724000+05:30
1647943275839,1.05,{},2022-03-22 15:31:15.839000+05:30
1647943213957,1.04,{},2022-03-22 15:30:13.957000+05:30
1647943090123,1.03,{},2022-03-22 15:28:10.123000+05:30
1647943028170,1.04,{},2022-03-22 15:27:08.170000+05:30
1647942966192,1.03,{},2022-03-22 15:26:06.192000+05:30
1647942904191,1.06,{},2022-03-22 15:25:04.191000+05:30
1647942842214,1.07,{},2022-03-22 15:24:02.214000+05:30
1647942780246,1.06,{},2022-03-22 15:23:00.246000+05:30
1647942718320,1.07,{},2022-03-22 15:21:58.320000+05:30
1647942656432,1.07,{},2022-03-22 15:20:56.432000+05:30
1647942594567,1.08,{},2022-03-22 15:19:54.567000+05:30
1647942532660,1.08,{},2022-03-22 15:18:52.660000+05:30
1647942470644,1.06,{},2022-03-22 15:17:50.644000+05:30
1647942408593,1.07,{},2022-03-22 15:16:48.593000+05:30
1647942346549,1.06,{},2022-03-22 15:15:46.549000+05:30
1647942284536,1.08,{},2022-03-22 15:14:44.536000+05:30
1647942222539,1.07,{},2022-03-22 15:13:42.539000+05:30
1647942160564,1.06,{},2022-03-22 15:12:40.564000+05:30
1647942098591,1.06,{},2022-03-22 15:11:38.591000+05:30
1647942036658,1.06,{},2022-03-22 15:10:36.658000+05:30
1647941912688,1.08,{},2022-03-22 15:08:32.688000+05:30
1647941850753,1.09,{},2022-03-22 15:07:30.753000+05:30
1647941788824,1.1,{},2022-03-22 15:06:28.824000+05:30
1647941726911,1.08,{},2022-03-22 15:05:26.911000+05:30
1647941664994,1.08,{},2022-03-22 15:04:24.994000+05:30
1647941603068,1.09,{},2022-03-22 15:03:23.068000+05:30
1647941541126,1.11,{},2022-03-22 15:02:21.126000+05:30
1647941479287,1.27,{},2022-03-22 15:01:19.287000+05:30
1647941417238,1.23,{},2022-03-22 15:00:17.238000+05:30
1647941355209,1.24,{},2022-03-22 14:59:15.209000+05:30
1647941232176,1.2,{},2022-03-22 14:57:12.176000+05:30
1647941169297,1.21,{},2022-03-22 14:56:09.297000+05:30
1647941107132,1.22,{},2022-03-22 14:55:07.132000+05:30
1647941045228,1.22,{},2022-03-22 14:54:05.228000+05:30
1647940983048,1.23,{},2022-03-22 14:53:03.048000+05:30
1647940920993,1.23,{},2022-03-22 14:52:00.993000+05:30
1647940858942,1.23,{},2022-03-22 14:50:58.942000+05:30
1647940796909,1.23,{},2022-03-22 14:49:56.909000+05:30
1647940734902,1.25,{},2022-03-22 14:48:54.902000+05:30
1647940672866,1.24,{},2022-03-22 14:47:52.866000+05:30
1647940610855,1.24,{},2022-03-22 14:46:50.855000+05:30
1647940548836,1.24,{},2022-03-22 14:45:48.836000+05:30
1647940486875,1.25,{},2022-03-22 14:44:46.875000+05:30
1647940424781,1.23,{},2022-03-22 14:43:44.781000+05:30
1647940362711,1.25,{},2022-03-22 14:42:42.711000+05:30
1647940301715,1.24,{},2022-03-22 14:41:41.715000+05:30
1647940238679,1.3,{},2022-03-22 14:40:38.679000+05:30
1647940176597,1.53,{},2022-03-22 14:39:36.597000+05:30
1647940054442,1.54,{},2022-03-22 14:37:34.442000+05:30
1647939990579,1.49,{},2022-03-22 14:36:30.579000+05:30
1647939928831,1.49,{},2022-03-22 14:35:28.831000+05:30
1647939866655,1.49,{},2022-03-22 14:34:26.655000+05:30
1647939804675,1.5,{},2022-03-22 14:33:24.675000+05:30
1647939742715,1.5,{},2022-03-22 14:32:22.715000+05:30
1647939680741,1.51,{},2022-03-22 14:31:20.741000+05:30
1647939618804,1.5,{},2022-03-22 14:30:18.804000+05:30
1647939556850,1.5,{},2022-03-22 14:29:16.850000+05:30
1647939494870,1.5,{},2022-03-22 14:28:14.870000+05:30
1647939432863,1.5,{},2022-03-22 14:27:12.863000+05:30
1647939372841,1.5,{},2022-03-22 14:26:12.841000+05:30
1647939308922,1.49,{},2022-03-22 14:25:08.922000+05:30
1647939246960,1.5,{},2022-03-22 14:24:06.960000+05:30
1647939184986,1.5,{},2022-03-22 14:23:04.986000+05:30
1647939123024,1.5,{},2022-03-22 14:22:03.024000+05:30
1647939061084,1.5,{},2022-03-22 14:21:01.084000+05:30
1647938999120,1.51,{},2022-03-22 14:19:59.120000+05:30
1647938937131,1.32,{},2022-03-22 14:18:57.131000+05:30
1647938875135,1.32,{},2022-03-22 14:17:55.135000+05:30
1647938813112,1.31,{},2022-03-22 14:16:53.112000+05:30
1647938751064,1.33,{},2022-03-22 14:15:51.064000+05:30
1647938689046,1.33,{},2022-03-22 14:14:49.046000+05:30
1647938627005,1.31,{},2022-03-22 14:13:47.005000+05:30
1647938565015,1.31,{},2022-03-22 14:12:45.015000+05:30
1647938503012,1.32,{},2022-03-22 14:11:43.012000+05:30
1647938379007,1.32,{},2022-03-22 14:09:39.007000+05:30
1647938317482,1.33,{},2022-03-22 14:08:37.482000+05:30
1647938257484,1.34,{},2022-03-22 14:07:37.484000+05:30
1647938193046,1.33,{},2022-03-22 14:06:33.046000+05:30
1647938131082,1.37,{},2022-03-22 14:05:31.082000+05:30
1647938075119,1.06,{},2022-03-22 14:04:35.119000+05:30
1647938013856,1.06,{},2022-03-22 14:03:33.856000+05:30
1647937945368,1.05,{},2022-03-22 14:02:25.368000+05:30
1647937884460,1.06,{},2022-03-22 14:01:24.460000+05:30
1647937822209,1.06,{},2022-03-22 14:00:22.209000+05:30
1647937759858,1.25,{},2022-03-22 13:59:19.858000+05:30
1647937698030,1.24,{},2022-03-22 13:58:18.030000+05:30
1647937636180,1.25,{},2022-03-22 13:57:16.180000+05:30
1647937574309,1.24,{},2022-03-22 13:56:14.309000+05:30
1647937512452,1.26,{},2022-03-22 13:55:12.452000+05:30
1647937450555,1.26,{},2022-03-22 13:54:10.555000+05:30
1647937388838,1.38,{},2022-03-22 13:53:08.838000+05:30
1647937326722,1.26,{},2022-03-22 13:52:06.722000+05:30
1647937264819,1.24,{},2022-03-22 13:51:04.819000+05:30
1647937202939,1.28,{},2022-03-22 13:50:02.939000+05:30
1647937141195,1.23,{},2022-03-22 13:49:01.195000+05:30
1647937079093,1.26,{},2022-03-22 13:47:59.093000+05:30
1647937017141,1.27,{},2022-03-22 13:46:57.141000+05:30
1647936955221,1.25,{},2022-03-22 13:45:55.221000+05:30
1647936893316,1.29,{},2022-03-22 13:44:53.316000+05:30
1647936831393,1.24,{},2022-03-22 13:43:51.393000+05:30
1647936769497,1.2,{},2022-03-22 13:42:49.497000+05:30
1647936707632,1.2,{},2022-03-22 13:41:47.632000+05:30
1647936645773,1.2,{},2022-03-22 13:40:45.773000+05:30
1647936583933,1.23,{},2022-03-22 13:39:43.933000+05:30
1647936522086,1.2,{},2022-03-22 13:38:42.086000+05:30
1647936460295,1.2,{},2022-03-22 13:37:40.295000+05:30
1647936398382,1.18,{},2022-03-22 13:36:38.382000+05:30
1647936336474,1.19,{},2022-03-22 13:35:36.474000+05:30
1647936274538,1.19,{},2022-03-22 13:34:34.538000+05:30
1647936212590,1.18,{},2022-03-22 13:33:32.590000+05:30
1647936150658,1.19,{},2022-03-22 13:32:30.658000+05:30
1647936088763,1.18,{},2022-03-22 13:31:28.763000+05:30
1647936026888,1.18,{},2022-03-22 13:30:26.888000+05:30
1647935965017,1.18,{},2022-03-22 13:29:25.017000+05:30
1647935903159,1.19,{},2022-03-22 13:28:23.159000+05:30
1647935531861,1.21,{},2022-03-22 13:22:11.861000+05:30
1647935470102,1.19,{},2022-03-22 13:21:10.102000+05:30
1647935408242,1.2,{},2022-03-22 13:20:08.242000+05:30
1647935284497,1.03,{},2022-03-22 13:18:04.497000+05:30
1647935160795,1.03,{},2022-03-22 13:16:00.795000+05:30
1647935098710,1.04,{},2022-03-22 13:14:58.710000+05:30
1647935036798,1.04,{},2022-03-22 13:13:56.798000+05:30
1647934980865,1.03,{},2022-03-22 13:13:00.865000+05:30
1647934851019,1.03,{},2022-03-22 13:10:51.019000+05:30
1647934789112,1.04,{},2022-03-22 13:09:49.112000+05:30
1647934727256,1.04,{},2022-03-22 13:08:47.256000+05:30
1647934665393,1.04,{},2022-03-22 13:07:45.393000+05:30
1647934603576,1.03,{},2022-03-22 13:06:43.576000+05:30
1647934479900,1.06,{},2022-03-22 13:04:39.900000+05:30
1647934418078,1.07,{},2022-03-22 13:03:38.078000+05:30
1647934356245,1.08,{},2022-03-22 13:02:36.245000+05:30
1647934294423,1.07,{},2022-03-22 13:01:34.423000+05:30
1647934232608,1.08,{},2022-03-22 13:00:32.608000+05:30
1647934170778,1.08,{},2022-03-22 12:59:30.778000+05:30
1647934109277,1.07,{},2022-03-22 12:58:29.277000+05:30
1647934107269,1.07,{},2022-03-22 12:58:27.269000+05:30
1647933799792,1.07,{},2022-03-22 12:53:19.792000+05:30
1647933737819,1.06,{},2022-03-22 12:52:17.819000+05:30
1647933675915,1.07,{},2022-03-22 12:51:15.915000+05:30
1647933613980,1.07,{},2022-03-22 12:50:13.980000+05:30
1647933552051,1.07,{},2022-03-22 12:49:12.051000+05:30
1647933490134,1.06,{},2022-03-22 12:48:10.134000+05:30
1647933428168,1.06,{},2022-03-22 12:47:08.168000+05:30
1647933366315,1.07,{},2022-03-22 12:46:06.315000+05:30
1647933304392,1.07,{},2022-03-22 12:45:04.392000+05:30
1647933242445,1.07,{},2022-03-22 12:44:02.445000+05:30
1647933180557,1.06,{},2022-03-22 12:43:00.557000+05:30
1647933118572,1.05,{},2022-03-22 12:41:58.572000+05:30
1647933056705,1.07,{},2022-03-22 12:40:56.705000+05:30
1647932994851,1.05,{},2022-03-22 12:39:54.851000+05:30
1647932932993,1.05,{},2022-03-22 12:38:52.993000+05:30
1647932871132,1.06,{},2022-03-22 12:37:51.132000+05:30
1647932809256,1.13,{},2022-03-22 12:36:49.256000+05:30
1647932747389,1.12,{},2022-03-22 12:35:47.389000+05:30
1647932685483,1.11,{},2022-03-22 12:34:45.483000+05:30
1647932623561,1.12,{},2022-03-22 12:33:43.561000+05:30
1647932561629,1.06,{},2022-03-22 12:32:41.629000+05:30
1647932499747,1.06,{},2022-03-22 12:31:39.747000+05:30
1647932437754,1.06,{},2022-03-22 12:30:37.754000+05:30
1647932375836,1.05,{},2022-03-22 12:29:35.836000+05:30
1647932313918,1.03,{},2022-03-22 12:28:33.918000+05:30
1647932252005,1.08,{},2022-03-22 12:27:32.005000+05:30
1647932190097,1.08,{},2022-03-22 12:26:30.097000+05:30
1647932128354,1.08,{},2022-03-22 12:25:28.354000+05:30
1647932066164,1.12,{},2022-03-22 12:24:26.164000+05:30
1647932004231,1.11,{},2022-03-22 12:23:24.231000+05:30
1647931942331,1.12,{},2022-03-22 12:22:22.331000+05:30
1647931880430,1.11,{},2022-03-22 12:21:20.430000+05:30
1647931818532,1.12,{},2022-03-22 12:20:18.532000+05:30
1647931756652,1.11,{},2022-03-22 12:19:16.652000+05:30
1647931632950,1.12,{},2022-03-22 12:17:12.950000+05:30
1647931571107,1.25,{},2022-03-22 12:16:11.107000+05:30
